Field Station,Data Collection Site,Latitude,Longitude,Date,Time,Tide,Quadrat,Species Name,Species Code,Canopy cover (0-25),Substrate Cover,# per quadrat
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,08-28-2018,,Mid,9,Green Crab (female),CarmaeFem,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,08-28-2018,,Mid,10,Green Crab (female),CarmaeFem,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-10-2018,,Low,1,Green Crab (female),CarmaeFem,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-10-2018,,Low,2,Green Crab (female),CarmaeFem,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-10-2018,,Low,3,Green Crab (female),CarmaeFem,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-10-2018,,Low,4,Green Crab (female),CarmaeFem,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-10-2018,,Low,5,Green Crab (female),CarmaeFem,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-10-2018,,Low,6,Green Crab (female),CarmaeFem,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-10-2018,,Low,7,Green Crab (female),CarmaeFem,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-10-2018,,Low,8,Green Crab (female),CarmaeFem,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-10-2018,,Low,9,Green Crab (female),CarmaeFem,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-10-2018,,Low,10,Green Crab (female),CarmaeFem,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-17-2019,,High,1,Green Crab (female),CarmaeFem,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-17-2019,,High,2,Green Crab (female),CarmaeFem,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-17-2019,,High,3,Green Crab (female),CarmaeFem,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-17-2019,,High,4,Green Crab (female),CarmaeFem,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-17-2019,,High,5,Green Crab (female),CarmaeFem,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-17-2019,,High,6,Green Crab (female),CarmaeFem,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-17-2019,,High,7,Green Crab (female),CarmaeFem,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-17-2019,,High,8,Green Crab (female),CarmaeFem,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-17-2019,,High,9,Green Crab (female),CarmaeFem,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-17-2019,,High,10,Green Crab (female),CarmaeFem,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-18-2019,,Mid,1,Green Crab (female),CarmaeFem,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-18-2019,,Mid,2,Green Crab (female),CarmaeFem,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-18-2019,,Mid,3,Green Crab (female),CarmaeFem,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-18-2019,,Mid,4,Green Crab (female),CarmaeFem,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-18-2019,,Mid,5,Green Crab (female),CarmaeFem,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-18-2019,,Mid,6,Green Crab (female),CarmaeFem,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-18-2019,,Mid,7,Green Crab (female),CarmaeFem,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-18-2019,,Mid,8,Green Crab (female),CarmaeFem,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-18-2019,,Mid,9,Green Crab (female),CarmaeFem,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-18-2019,,Mid,10,Green Crab (female),CarmaeFem,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-01-2019,,Low,1,Green Crab (female),CarmaeFem,,,NA
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-01-2019,,Low,2,Green Crab (female),CarmaeFem,,,NA
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-01-2019,,Low,3,Green Crab (female),CarmaeFem,,,NA
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-01-2019,,Low,4,Green Crab (female),CarmaeFem,,,NA
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-01-2019,,Low,5,Green Crab (female),CarmaeFem,,,NA
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-01-2019,,Low,6,Green Crab (female),CarmaeFem,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-01-2019,,Low,7,Green Crab (female),CarmaeFem,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-01-2019,,Low,8,Green Crab (female),CarmaeFem,,,NA
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-01-2019,,Low,9,Green Crab (female),CarmaeFem,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-01-2019,,Low,10,Green Crab (female),CarmaeFem,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-10-2018,,High,1,Jonah Crab (Cancer borealis),CanborTot,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-10-2018,,High,2,Jonah Crab (Cancer borealis),CanborTot,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-10-2018,,High,3,Jonah Crab (Cancer borealis),CanborTot,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-10-2018,,High,4,Jonah Crab (Cancer borealis),CanborTot,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-10-2018,,High,5,Jonah Crab (Cancer borealis),CanborTot,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-10-2018,,High,6,Jonah Crab (Cancer borealis),CanborTot,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-10-2018,,High,7,Jonah Crab (Cancer borealis),CanborTot,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-10-2018,,High,8,Jonah Crab (Cancer borealis),CanborTot,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-10-2018,,High,9,Jonah Crab (Cancer borealis),CanborTot,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-10-2018,,High,10,Jonah Crab (Cancer borealis),CanborTot,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,08-28-2018,,Mid,1,Jonah Crab (Cancer borealis),CanborTot,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,08-28-2018,,Mid,2,Jonah Crab (Cancer borealis),CanborTot,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,08-28-2018,,Mid,3,Jonah Crab (Cancer borealis),CanborTot,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,08-28-2018,,Mid,4,Jonah Crab (Cancer borealis),CanborTot,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,08-28-2018,,Mid,5,Jonah Crab (Cancer borealis),CanborTot,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,08-28-2018,,Mid,6,Jonah Crab (Cancer borealis),CanborTot,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,08-28-2018,,Mid,7,Jonah Crab (Cancer borealis),CanborTot,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,08-28-2018,,Mid,8,Jonah Crab (Cancer borealis),CanborTot,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,08-28-2018,,Mid,9,Jonah Crab (Cancer borealis),CanborTot,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,08-28-2018,,Mid,10,Jonah Crab (Cancer borealis),CanborTot,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-10-2018,,Low,1,Jonah Crab (Cancer borealis),CanborTot,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-10-2018,,Low,2,Jonah Crab (Cancer borealis),CanborTot,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-10-2018,,Low,3,Jonah Crab (Cancer borealis),CanborTot,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-10-2018,,Low,4,Jonah Crab (Cancer borealis),CanborTot,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-10-2018,,Low,5,Jonah Crab (Cancer borealis),CanborTot,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-10-2018,,Low,6,Jonah Crab (Cancer borealis),CanborTot,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-10-2018,,Low,7,Jonah Crab (Cancer borealis),CanborTot,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-10-2018,,Low,8,Jonah Crab (Cancer borealis),CanborTot,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-10-2018,,Low,9,Jonah Crab (Cancer borealis),CanborTot,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-10-2018,,Low,10,Jonah Crab (Cancer borealis),CanborTot,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-17-2019,,High,1,Jonah Crab (Cancer borealis),CanborTot,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-17-2019,,High,2,Jonah Crab (Cancer borealis),CanborTot,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-17-2019,,High,3,Jonah Crab (Cancer borealis),CanborTot,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-17-2019,,High,4,Jonah Crab (Cancer borealis),CanborTot,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-17-2019,,High,5,Jonah Crab (Cancer borealis),CanborTot,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-17-2019,,High,6,Jonah Crab (Cancer borealis),CanborTot,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-17-2019,,High,7,Jonah Crab (Cancer borealis),CanborTot,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-17-2019,,High,8,Jonah Crab (Cancer borealis),CanborTot,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-17-2019,,High,9,Jonah Crab (Cancer borealis),CanborTot,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-17-2019,,High,10,Jonah Crab (Cancer borealis),CanborTot,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-18-2019,,Mid,1,Jonah Crab (Cancer borealis),CanborTot,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-18-2019,,Mid,2,Jonah Crab (Cancer borealis),CanborTot,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-18-2019,,Mid,3,Jonah Crab (Cancer borealis),CanborTot,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-18-2019,,Mid,4,Jonah Crab (Cancer borealis),CanborTot,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-18-2019,,Mid,5,Jonah Crab (Cancer borealis),CanborTot,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-18-2019,,Mid,6,Jonah Crab (Cancer borealis),CanborTot,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-18-2019,,Mid,7,Jonah Crab (Cancer borealis),CanborTot,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-18-2019,,Mid,8,Jonah Crab (Cancer borealis),CanborTot,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-18-2019,,Mid,9,Jonah Crab (Cancer borealis),CanborTot,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-18-2019,,Mid,10,Jonah Crab (Cancer borealis),CanborTot,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-01-2019,,Low,1,Jonah Crab (Cancer borealis),CanborTot,,,NA
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-01-2019,,Low,2,Jonah Crab (Cancer borealis),CanborTot,,,NA
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-01-2019,,Low,3,Jonah Crab (Cancer borealis),CanborTot,,,NA
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-01-2019,,Low,4,Jonah Crab (Cancer borealis),CanborTot,,,NA
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-01-2019,,Low,5,Jonah Crab (Cancer borealis),CanborTot,,,NA
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-01-2019,,Low,6,Jonah Crab (Cancer borealis),CanborTot,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-01-2019,,Low,7,Jonah Crab (Cancer borealis),CanborTot,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-01-2019,,Low,8,Jonah Crab (Cancer borealis),CanborTot,,,NA
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-01-2019,,Low,9,Jonah Crab (Cancer borealis),CanborTot,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-01-2019,,Low,10,Jonah Crab (Cancer borealis),CanborTot,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-10-2018,,High,1,Jonah Crab (male),CanborMale,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-10-2018,,High,2,Jonah Crab (male),CanborMale,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-10-2018,,High,3,Jonah Crab (male),CanborMale,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-10-2018,,High,4,Jonah Crab (male),CanborMale,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-10-2018,,High,5,Jonah Crab (male),CanborMale,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-10-2018,,High,6,Jonah Crab (male),CanborMale,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-10-2018,,High,7,Jonah Crab (male),CanborMale,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-10-2018,,High,8,Jonah Crab (male),CanborMale,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-10-2018,,High,9,Jonah Crab (male),CanborMale,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-10-2018,,High,10,Jonah Crab (male),CanborMale,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,08-28-2018,,Mid,1,Jonah Crab (male),CanborMale,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,08-28-2018,,Mid,2,Jonah Crab (male),CanborMale,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,08-28-2018,,Mid,3,Jonah Crab (male),CanborMale,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,08-28-2018,,Mid,4,Jonah Crab (male),CanborMale,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,08-28-2018,,Mid,5,Jonah Crab (male),CanborMale,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,08-28-2018,,Mid,6,Jonah Crab (male),CanborMale,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,08-28-2018,,Mid,7,Jonah Crab (male),CanborMale,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,08-28-2018,,Mid,8,Jonah Crab (male),CanborMale,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,08-28-2018,,Mid,9,Jonah Crab (male),CanborMale,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,08-28-2018,,Mid,10,Jonah Crab (male),CanborMale,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-10-2018,,Low,1,Jonah Crab (male),CanborMale,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-10-2018,,Low,2,Jonah Crab (male),CanborMale,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-10-2018,,Low,3,Jonah Crab (male),CanborMale,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-10-2018,,Low,4,Jonah Crab (male),CanborMale,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-10-2018,,Low,5,Jonah Crab (male),CanborMale,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-10-2018,,Low,6,Jonah Crab (male),CanborMale,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-10-2018,,Low,7,Jonah Crab (male),CanborMale,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-10-2018,,Low,8,Jonah Crab (male),CanborMale,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-10-2018,,Low,9,Jonah Crab (male),CanborMale,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-10-2018,,Low,10,Jonah Crab (male),CanborMale,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-17-2019,,High,1,Jonah Crab (male),CanborMale,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-17-2019,,High,2,Jonah Crab (male),CanborMale,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-17-2019,,High,3,Jonah Crab (male),CanborMale,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-17-2019,,High,4,Jonah Crab (male),CanborMale,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-17-2019,,High,5,Jonah Crab (male),CanborMale,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-17-2019,,High,6,Jonah Crab (male),CanborMale,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-17-2019,,High,7,Jonah Crab (male),CanborMale,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-17-2019,,High,8,Jonah Crab (male),CanborMale,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-17-2019,,High,9,Jonah Crab (male),CanborMale,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-17-2019,,High,10,Jonah Crab (male),CanborMale,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-18-2019,,Mid,1,Jonah Crab (male),CanborMale,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-18-2019,,Mid,2,Jonah Crab (male),CanborMale,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-18-2019,,Mid,3,Jonah Crab (male),CanborMale,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-18-2019,,Mid,4,Jonah Crab (male),CanborMale,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-18-2019,,Mid,5,Jonah Crab (male),CanborMale,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-18-2019,,Mid,6,Jonah Crab (male),CanborMale,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-18-2019,,Mid,7,Jonah Crab (male),CanborMale,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-18-2019,,Mid,8,Jonah Crab (male),CanborMale,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-18-2019,,Mid,9,Jonah Crab (male),CanborMale,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,09-18-2019,,Mid,10,Jonah Crab (male),CanborMale,,,0
Schoodic Institute at Acadia National Park,,44.336889,-68.055806,10-01-2019,,Low,1,Jonah Crab (male),CanborMale,,,NA
